email,password,type,status,role,token
activeMember203@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMDMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjAzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTExLCJleHAiOjQ5MzUwODY1MTF9.VqXRrCn2rDpSwArdMTPkl_MqhquKziKN1oTMsOPEvQo
activeMember204@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMDQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjA0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTExLCJleHAiOjQ5MzUwODY1MTF9.Y6Ka4EUYJvFekPehUD58L3Boxp9TIaVSND_jZRJDWy0
activeMember205@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMDUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjA1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTExLCJleHAiOjQ5MzUwODY1MTF9.V2nofNIpqR558RaYgq95M09D_2JUfe-2y7Tbvsau4oA
activeMember206@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMDYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjA2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTExLCJleHAiOjQ5MzUwODY1MTF9.n-F7BAeOtxgWTq9L5HxUVDTQlfihLi8Ad4hhPx1gpOE
activeMember207@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMDciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjA3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.YsgpZNuKYrQRb7skwLWqRo5Z4mzXshSF-2mybQtFXqU
activeMember208@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMDgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjA4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.VElfMQUKbJGBWc-qmil-tNdt5sRmh-YtkR4S2bf71-c
activeMember209@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMDkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjA5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.KjXQIsf6oBAqBbfOlVkKN9oHuOu3tVB0X44iPJrm8gk
activeMember210@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjEwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.0EOu9PmQKO-ggoFW4B5U1RsQEfPnnIwk0ogeLtqrHw8
activeMember211@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjExLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.W1Y2nZ0JCnOWQaEx5NnSDXettm3qs-yxmd5gfRErKLE
activeMember212@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjEyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.H4iRg5jtk2VZToJRrp0wwShvBZZWqa-aRWxujiRr1kE
activeMember213@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjEzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.V9Q3iEKb1xx0mW9-D7ZGWElX7D3aPjOtuo8TixP-WW4
activeMember214@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjE0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.F7EwMjDIJYgU3o0d_txppDX7ij3DXOvrMUVgZVw0b10
activeMember215@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjE1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.PPJCprnvsTeX9N9WNw2938CwuPn8rsL8lrtKdnf_tNY
activeMember216@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjE2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEyLCJleHAiOjQ5MzUwODY1MTJ9.wk0Dbe2QTa9wWDnDgXpcpxLwA-0YTMpiac0HoUcePr4
activeMember217@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjE3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.EagAxv14IlkkcyufEbSYmPqL9Yjk0UIpvYc-uGy6WXE
activeMember218@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjE4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.vPBfwyCsQXFpOvHIyw5SGMpuJQxw2E8pRKPU3SCp1sQ
activeMember219@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMTkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjE5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.aLOFxu1IrBfgavJeO5nFNydGTsbHwwQkh_Efj8ubdnM
activeMember220@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjIwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.dJVzXt5gfLvI6FlJE-cUjSQCprmORXA727AlKSCn1Qg
activeMember221@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjIxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.KvTJS37BPkmqRb0jYBvqf2WHnS8Wlvbna2_e7N3yBkU
activeMember222@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjIyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.7UnlJ6Zm5SZ8cxIUvMVTJw5RupnlU4wzTg_V9HyjAFU
activeMember223@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjIzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.NGFvZKxNJFHYDR6PwfA_GxYjZp95jnxD8uYUElu3-FU
activeMember224@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjI0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.bqL-PAISW7t1lXS2aCbARA7qR7EOS7IivCOXMO5xBN4
activeMember225@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjI1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.9QgR3L3FdtUB5clDqJ0fDzc1JClQpWZugwz9ENQA7hc
activeMember226@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjI2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTEzLCJleHAiOjQ5MzUwODY1MTN9.mull1ao1lfL92unwwUqm4j72kUNvmXqXs5y21_TcvCs
activeMember227@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjI3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.6wivKq26IcxIX-quF_wWmhgqHHVYs3hDMCMES5FzwG8
activeMember228@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjI4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.AmdzYoIBQJIGFJjnuTcwJvBY_2kFkylzgmstrSsrCkU
activeMember229@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMjkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjI5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.Y46QWTkhVBuLR9CdKWu9L0GtrtZSRIhAq3m98vTHF6I
activeMember230@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjMwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.3XPATggiK1fKq5o4Bmbt4VY2NF2gAeUvV8ulpZCHzAg
activeMember231@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjMxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.HPuznf0d3XNTU7SlSnNgokl_wrhd-yaAloenFvBCEBY
activeMember232@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjMyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.CJ3BthmcEQdwwEVYFwWPuVxzOelXmuKAXIJGN_cYjKA
activeMember233@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjMzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.l6yXjev1UOiwpVXzxc0Y2LAFlJ6CZImdxKNu2qG9x10
activeMember234@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjM0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.Pz3woig7hG3M0L2ipidcNKPXcHa0HqhENIkMP1BB4zE
activeMember235@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjM1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.eM90T9hmMcXb8rilpbY2OVpBRt0dcd39KhkNyyrXViE
activeMember236@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjM2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE0LCJleHAiOjQ5MzUwODY1MTR9.cJ5iRpntSWMUdgTr6GRaF0-t_J1iCE5OxJuZbyCtUu8
activeMember237@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjM3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.Hao_GrDUcBas-nc2VDVMxUiXUuYvKO-5ZE6jkpSGNys
activeMember238@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjM4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.Pa1th3-1jp4C0P5IgYGdI6siz1V_TwZXH3lNc1SRrZc
activeMember239@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyMzkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjM5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.NrpElBgww1lLybG1MJmKn4ycCuv_UgYQSca5eyrcHb0
activeMember240@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDAiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQwLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.vfM35zrWUvfizPEPYv9tydckuv2UgKvGiqn5E82lwOA
activeMember241@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDEiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQxLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.vtme3-Aieh1eijTqliuEvDWIWTekwEiCFremO-b2nnc
activeMember242@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDIiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQyLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.a_HL2hqUKRAyfG28HCLOZ9lV7xrHJZGdodCHmugxw0Y
activeMember243@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDMiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQzLCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.U7_SuB3aubXVuyKs_aLH1uRyvO_jpskwj8kRmggbevM
activeMember244@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDQiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQ0LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.1r6yScHo528oN_ChLfegO_VYDffa3Ud87p6Bpp73jHw
activeMember245@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDUiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQ1LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.SyOTfl4IMPxRaA2izNd6GHgQHMHnKHO_UFCtA6GsXHw
activeMember246@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDYiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQ2LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.Z5IRN1Hco_ycRSxERLYCR07QAQ-xlGQoq8jUFySARIo
activeMember247@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDciLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQ3LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE1LCJleHAiOjQ5MzUwODY1MTV9.lUg-gvDi46koYcGN8hRGMsb0oC51ov0teoBfnRReWR4
activeMember248@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDgiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQ4LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE2LCJleHAiOjQ5MzUwODY1MTZ9.mNYlJulsmom5mRz6iB44ZOuiLn5EpzAN6rueDnV92LA
activeMember249@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiIyNDkiLCJpc3MiOiJpLWNvbW1lcmNlIiwicHJpbmNpcGFsVHlwZSI6Ik1FTUJFUiIsImFjY291bnRJZCI6MjQ5LCJyb2xlIjoiQ1VTVE9NRVIiLCJhY2NvdW50U3RhdHVzIjoiQUNUSVZFIiwiaWF0IjoxNzgxNDg2NTE2LCJleHAiOjQ5MzUwODY1MTZ9.fYjLjaKGnA6K8sOek6nHGtbGOPYhfBrglpOApVVPYeg
